Rk,Player,Team,Conf,G,Receiving_Rec,Receiving_Yds,Receiving_Yards_Per_Rec,Receiving_TD,Receiving_Yards_Per_Game,Rushing_Att,Rushing_Yds,Rushing_Yards_Per_Att,Rushing_TD,Rushing_Yards_Per_Game,Scrimmage_Plays,Scrimmage_Yds,Scrimmage_Yards_Per_Play,Scrimmage_TD,Awards
462,Jordan Smith,Temple,American,12,25,287,11.5,4,23.9,0,0,,0,0,25,287,11.5,4,
463,Alex Bauman*,Tulane,American,14,35,286,8.2,5,20.4,0,0,,0,0,35,286,8.2,5,
464,Cameron Skattebo,Arizona State,Pac-12,12,24,286,11.9,1,23.8,164,783,4.8,9,65.3,188,1069,5.7,10,
465,Jonathon Brooks*,Texas,Big 12,11,25,286,11.4,1,26,187,1139,6.1,10,103.5,212,1425,6.7,11,
466,Cam Camper,Indiana,Big Ten,8,17,285,16.8,1,35.6,0,0,,0,0,17,285,16.8,1,
467,Michael Harrison,Colorado,Pac-12,12,31,284,9.2,5,23.7,0,0,,0,0,31,284,9.2,5,
468,Oscar Delp*,Georgia,SEC,14,24,284,11.8,3,20.3,0,0,,0,0,24,284,11.8,3,
469,Tobias Merriweather*,Notre Dame,Ind,12,14,284,20.3,2,23.7,0,0,,0,0,14,284,20.3,2,
470,Tru Edwards,Louisiana Tech,CUSA,11,23,284,12.3,2,25.8,0,0,,0,0,23,284,12.3,2,
471,Jonah Coleman*,Arizona,Pac-12,13,25,283,11.3,1,21.8,128,871,6.8,5,67,153,1154,7.5,6,
472,Marquis Shoulders,Tulsa,American,5,16,283,17.7,5,56.6,0,0,,0,0,16,283,17.7,5,
473,McCallan Castles*,Tennessee,SEC,13,22,283,12.9,5,21.8,0,0,,0,0,22,283,12.9,5,
474,Moliki Matavao*,UCLA,Pac-12,13,14,283,20.2,2,21.8,0,0,,0,0,14,283,20.2,2,
475,Chris Bellamy*,New Mexico State,CUSA,15,18,282,15.7,1,18.8,0,0,,0,0,18,282,15.7,1,
476,Kobe Paysour*,North Carolina,ACC,5,22,282,12.8,3,56.4,0,0,,0,0,22,282,12.8,3,
477,E.J. Williams,Indiana,Big Ten,8,23,281,12.2,0,35.1,0,0,,0,0,23,281,12.2,0,
478,Jaden Alexis*,South Florida,American,13,23,280,12.2,2,21.5,1,-2,-2,0,-0.2,24,278,11.6,2,
479,Oscar Cardenas*,UTSA,American,13,32,280,8.8,2,21.5,2,5,2.5,0,0.4,34,285,8.4,2,
480,John Copenhaver*,North Carolina,ACC,12,18,279,15.5,4,23.3,0,3,,0,0.3,18,282,15.7,4,
481,Alex Perry,Hawaii,MWC,13,24,277,11.5,3,21.3,0,0,,0,0,24,277,11.5,3,
482,Je'Quan Burton,Florida Atlantic,American,11,24,277,11.5,2,25.2,1,15,15,0,1.4,25,292,11.7,2,
483,Stephon Johnson Jr.,Houston,Big 12,12,24,277,11.5,3,23.1,1,13,13,0,1.1,25,290,11.6,3,
484,Jacari Carter*,Georgia State,Sun Belt,13,38,276,7.3,0,21.2,1,-8,-8,0,-0.6,39,268,6.9,0,
485,Anthony Queeley*,Georgia Southern,Sun Belt,12,28,275,9.8,3,22.9,0,0,,0,0,28,275,9.8,3,
486,Caleb McMillan*,Marshall,Sun Belt,11,18,275,15.3,2,25,1,21,21,1,1.9,19,296,15.6,3,
487,Ismail Mahdi*,Texas State,Sun Belt,13,20,275,13.8,1,21.2,223,1331,6,10,102.4,243,1606,6.6,11,
488,Zach Horton*,James Madison,Sun Belt,13,27,275,10.2,6,21.2,0,0,,0,0,27,275,10.2,6,
489,Prince Strachan*,Boise State,MWC,14,12,274,22.8,2,19.6,0,0,,0,0,12,274,22.8,2,
490,Larry Stephens*,Toledo,MAC,14,22,272,12.4,2,19.4,0,0,,0,0,22,272,12.4,2,
491,Jordan Dingle*,Kentucky,SEC,11,12,270,22.5,0,24.5,0,0,,0,0,12,270,22.5,0,
492,Julian Fleming*,Ohio State,Big Ten,12,26,270,10.4,0,22.5,0,0,,0,0,26,270,10.4,0,
493,Austin Hence,Western Michigan,MAC,12,25,269,10.8,3,22.4,0,0,,0,0,25,269,10.8,3,
494,Charles Montgomery*,Marshall,Sun Belt,13,20,269,13.5,3,20.7,0,0,,0,0,20,269,13.5,3,
495,Munir McClain*,Utah,Pac-12,11,15,269,17.9,2,24.5,0,0,,0,0,15,269,17.9,2,
496,Quali Conley*,San Jose State,MWC,13,27,269,10,0,20.7,131,842,6.4,9,64.8,158,1111,7,9,
497,John Jackson III,Nevada,MWC,12,35,267,7.6,0,22.3,0,0,,0,0,35,267,7.6,0,
498,Omar Cooper Jr.,Indiana,Big Ten,9,18,267,14.8,2,29.7,0,0,,0,0,18,267,14.8,2,
499,Cadarrius Thompson*,Georgia State,Sun Belt,13,25,266,10.6,3,20.5,0,0,,0,0,25,266,10.6,3,
500,Fred Farrier II,UAB,American,12,18,266,14.8,1,22.2,0,0,,0,0,18,266,14.8,1,
501,Isaiah Alston,Army,Ind,4,9,266,29.6,2,66.5,0,0,,0,0,9,266,29.6,2,
502,Ahmarean Brown,South Carolina,SEC,9,26,265,10.2,1,29.4,2,0,0,0,0,28,265,9.5,1,
503,Jaden Greathouse*,Notre Dame,Ind,12,18,265,14.7,5,22.1,1,3,3,0,0.3,19,268,14.1,5,
504,Carnell Tate*,Ohio State,Big Ten,13,18,264,14.7,1,20.3,0,0,,0,0,18,264,14.7,1,
505,Andrew Erickson,New Mexico,MWC,11,20,263,13.2,1,23.9,0,0,,0,0,20,263,13.2,1,
506,Brashard Smith*,Miami (FL),ACC,12,22,263,12,2,21.9,9,132,14.7,1,11,31,395,12.7,3,
507,Dalton Carnes,Houston,Big 12,12,20,263,13.2,1,21.9,0,0,,0,0,20,263,13.2,1,
508,Jamaal Bell,Nevada,MWC,12,32,262,8.2,1,21.8,32,114,3.6,1,9.5,64,376,5.9,2,
509,Lake McRee*,USC,Pac-12,12,26,262,10.1,1,21.8,0,0,,0,0,26,262,10.1,1,
510,Baylin Brooks,San Diego State,MWC,12,15,261,17.4,1,21.8,0,0,,0,0,15,261,17.4,1,
511,Jaron Glover,Michigan State,Big Ten,8,14,261,18.6,0,32.6,0,0,,0,0,14,261,18.6,0,
512,John Gentry,Sam Houston,CUSA,10,35,261,7.5,2,26.1,119,392,3.3,3,39.2,154,653,4.2,5,
513,Mikey Matthews*,Utah,Pac-12,12,29,261,9,0,21.8,1,4,4,0,0.3,30,265,8.8,0,
514,Anthony Landphere*,Memphis,American,13,29,260,9,3,20,0,0,,0,0,29,260,9,3,
515,Chritauskie Dove*,Memphis,American,13,17,260,15.3,1,20,0,0,,0,0,17,260,15.3,1,
516,Daniel Jackson*,Iowa State,Big 12,13,16,260,16.3,2,20,0,0,,0,0,16,260,16.3,2,
517,Malik Sherrod*,Fresno State,MWC,12,44,260,5.9,1,21.7,172,966,5.6,9,80.5,216,1226,5.7,10,
518,Shamir Hagans*,Duke,ACC,13,30,260,8.7,0,20,0,0,,0,0,30,260,8.7,0,
519,Thomas Fidone II,Nebraska,Big Ten,12,25,260,10.4,4,21.7,0,0,,0,0,25,260,10.4,4,
520,Kody Epps,BYU,Big 12,8,21,259,12.3,0,32.4,3,6,2,0,0.8,24,265,11,0,
521,Carlos Hernandez,Washington State,Pac-12,12,24,258,10.8,0,21.5,0,0,,0,0,24,258,10.8,0,
522,Chamon Metayer,Cincinnati,Big 12,11,23,258,11.2,5,23.5,1,27,27,0,2.5,24,285,11.9,5,
523,Justin Robinson,Mississippi State,SEC,10,21,257,12.2,0,25.7,0,0,,0,0,21,257,12.2,0,
524,Jordan Brown*,Texas Tech,Big 12,10,22,256,11.6,1,25.6,0,0,,0,0,22,256,11.6,1,
525,Joshua Simon,South Carolina,SEC,12,28,256,9.1,2,21.3,0,0,,0,0,28,256,9.1,2,
526,Drae McCray*,Texas Tech,Big 12,13,29,255,8.8,2,19.6,1,4,4,0,0.3,30,259,8.6,2,
527,Kyle Morlock*,Florida State,ACC,14,19,255,13.4,0,18.2,0,0,,0,0,19,255,13.4,0,
528,Nico Ragaini*,Iowa,Big Ten,14,31,255,8.2,0,18.2,3,-4,-1.3,0,-0.3,34,251,7.4,0,
529,Ryan Davis,New Mexico,MWC,11,21,255,12.1,1,23.2,0,0,,0,0,21,255,12.1,1,
530,Terrance Carter*,Louisiana,Sun Belt,12,28,255,9.1,3,21.3,0,0,,0,0,28,255,9.1,3,
531,Brandon Chatman,Navy,American,11,19,254,13.4,0,23.1,42,165,3.9,0,15,61,419,6.9,0,
532,Kaelon Black*,James Madison,Sun Belt,13,27,254,9.4,4,19.5,142,637,4.5,1,49,169,891,5.3,5,
533,Luke Hasz,Arkansas,SEC,5,16,253,15.8,3,50.6,0,0,,0,0,16,253,15.8,3,
534,Christian Fitzpatrick,Michigan State,Big Ten,12,18,252,14,1,21,0,0,,0,0,18,252,14,1,
535,Jadon Jackson*,Kansas State,Big 12,13,19,252,13.3,2,19.4,4,36,9,0,2.8,23,288,12.5,2,
536,Nicholas Cenacle,Hawaii,MWC,13,23,252,11,1,19.4,0,0,,0,0,23,252,11,1,
537,Noah Short,Army,Ind,12,18,252,14,2,21,3,8,2.7,0,0.7,21,260,12.4,2,
538,Cooper Mathers,Washington State,Pac-12,10,21,251,12,1,25.1,0,0,,0,0,21,251,12,1,
539,Kahleil Jackson,Florida,SEC,11,21,251,12,1,22.8,0,0,,0,0,21,251,12,1,
540,Adam Randall*,Clemson,ACC,13,22,250,11.4,0,19.2,0,0,,0,0,22,250,11.4,0,
541,O'Mega Blake,South Carolina,SEC,12,19,250,13.2,2,20.8,0,0,,0,0,19,250,13.2,2,
542,AJ Barner*,Michigan,Big Ten,15,22,249,11.3,1,16.6,0,0,,0,0,22,249,11.3,1,
543,Darryle Simmons*,Marshall,Sun Belt,13,24,249,10.4,0,19.2,0,0,,0,0,24,249,10.4,0,
544,Darvon Hubbard,Temple,American,12,27,249,9.2,0,20.8,83,412,5,3,34.3,110,661,6,3,
545,Donovan Edwards*,Michigan,Big Ten,15,30,249,8.3,0,16.6,119,497,4.2,5,33.1,149,746,5,5,
546,Josiah Freeman*,Fresno State,MWC,13,19,249,13.1,1,19.2,0,0,,0,0,19,249,13.1,1,
547,Colby Bowman*,Utah State,MWC,13,11,247,22.5,2,19,0,0,,0,0,11,247,22.5,2,
548,Elijah Young*,Western Kentucky,CUSA,13,20,247,12.4,3,19,104,474,4.6,3,36.5,124,721,5.8,6,
549,Jaylin Lucas,Indiana,Big Ten,12,34,247,7.3,2,20.6,67,275,4.1,2,22.9,101,522,5.2,4,
550,Keyon Lesane*,North Carolina State,ACC,13,28,247,8.8,0,19,4,31,7.8,0,2.4,32,278,8.7,0,
551,Max Wright*,Texas A&M,SEC,13,19,247,13,1,19,0,0,,0,0,19,247,13,1,
552,Dante Cephas*,Penn State,Big Ten,12,22,246,11.2,2,20.5,0,0,,0,0,22,246,11.2,2,
553,Dee Wiggins,Cincinnati,Big 12,12,20,246,12.3,2,20.5,1,13,13,0,1.1,21,259,12.3,2,
554,Jawhar Jordan*,Louisville,ACC,13,21,246,11.7,1,18.9,181,1128,6.2,13,86.8,202,1374,6.8,14,
555,Warren Thompson,Texas Christian,Big 12,8,19,246,12.9,2,30.8,0,0,,0,0,19,246,12.9,2,
556,Alec Holler*,UCF,Big 12,13,24,244,10.2,2,18.8,0,0,,0,0,24,244,10.2,2,
557,Duane Thomas Jr.,Charlotte,American,12,24,244,10.2,0,20.3,5,11,2.2,0,0.9,29,255,8.8,0,
558,Will Shipley*,Clemson,ACC,12,31,244,7.9,2,20.3,167,827,5,5,68.9,198,1071,5.4,7,
559,Garrett Miller,Purdue,Big Ten,11,30,243,8.1,2,22.1,0,0,,0,0,30,243,8.1,2,
560,Ja'khi Douglas*,Florida State,ACC,10,14,243,17.4,0,24.3,8,46,5.8,0,4.6,22,289,13.1,0,
561,Will Kacmarek*,Ohio,MAC,13,22,243,11,2,18.7,1,5,5,0,0.4,23,248,10.8,2,
562,Bryce Damous,UAB,American,12,24,242,10.1,3,20.2,0,0,,0,0,24,242,10.1,3,
563,E.J. Smith,Stanford,Pac-12,12,33,242,7.3,0,20.2,53,218,4.1,1,18.2,86,460,5.3,1,
564,Jimmy Calloway*,Louisville,ACC,14,20,242,12.1,0,17.3,3,20,6.7,0,1.4,23,262,11.4,0,
565,Kyre Duplessis*,Coastal Carolina,Sun Belt,13,16,242,15.1,1,18.6,1,-1,-1,0,-0.1,17,241,14.2,1,
566,Brenen Thompson*,Oklahoma,Big 12,7,7,241,34.4,2,34.4,0,0,,0,0,7,241,34.4,2,
567,Stefan Cobbs*,Boise State,MWC,9,23,241,10.5,1,26.8,2,-10,-5,0,-1.1,25,231,9.2,1,
568,Benjamin Yurosek,Stanford,Pac-12,6,16,239,14.9,1,39.8,11,53,4.8,0,8.8,27,292,10.8,1,
569,Bhayshul Tuten*,Virginia Tech,ACC,13,27,239,8.9,2,18.4,173,863,5,10,66.4,200,1102,5.5,12,
570,Brevyn Spann-Ford*,Minnesota,Big Ten,12,25,239,9.6,2,19.9,0,0,,0,0,25,239,9.6,2,
571,Jojo Earle,Texas Christian,Big 12,12,16,239,14.9,2,19.9,3,12,4,0,1,19,251,13.2,2,
572,Kendall Karr*,Coastal Carolina,Sun Belt,13,23,239,10.4,5,18.4,0,0,,0,0,23,239,10.4,5,
573,R.J. Harvey*,UCF,Big 12,13,19,238,12.5,1,18.3,226,1416,6.3,16,108.9,245,1654,6.8,17,
574,Casey Reynolds,Army,Ind,12,16,237,14.8,0,19.8,0,0,,0,0,16,237,14.8,0,
575,Jaylen Lloyd,Nebraska,Big Ten,10,6,237,39.5,3,23.7,4,11,2.8,0,1.1,10,248,24.8,3,
576,Kyle Ford*,UCLA,Pac-12,12,22,236,10.7,1,19.7,0,0,,0,0,22,236,10.7,1,
577,Montrell Johnson,Florida,SEC,12,30,236,7.9,1,19.7,152,817,5.4,5,68.1,182,1053,5.8,6,
578,Damarcus Thomas*,South Alabama,Sun Belt,13,27,235,8.7,5,18.1,0,0,,0,0,27,235,8.7,5,
579,Jake Johnson*,Texas A&M,SEC,12,24,235,9.8,4,19.6,0,0,,0,0,24,235,9.8,4,
580,Jordin Parker*,New Mexico State,CUSA,10,6,235,39.2,3,23.5,0,0,,0,0,6,235,39.2,3,
581,Ryan O'Keefe*,Boston College,ACC,5,23,235,10.2,1,47,5,40,8,1,8,28,275,9.8,2,
582,Isaac Guerendo*,Louisville,ACC,14,22,234,10.6,0,16.7,132,810,6.1,11,57.9,154,1044,6.8,11,
583,Javon Ivory*,South Alabama,Sun Belt,12,20,234,11.7,1,19.5,0,0,,0,0,20,234,11.7,1,
584,Jaylon Jackson*,Eastern Michigan,MAC,13,24,234,9.8,2,18,136,576,4.2,2,44.3,160,810,5.1,4,
585,Marcus Carroll*,Georgia State,Sun Belt,12,23,234,10.2,0,19.5,274,1350,4.9,13,112.5,297,1584,5.3,13,
586,Omarion Miller,Colorado,Pac-12,10,11,234,21.3,1,23.4,0,0,,0,0,11,234,21.3,1,
587,Craig Burt Jr.*,Western Kentucky,CUSA,12,28,233,8.3,3,19.4,0,0,,0,0,28,233,8.3,3,
588,Marshawn Lloyd*,USC,Pac-12,11,13,232,17.8,0,21.1,116,820,7.1,9,74.5,129,1052,8.2,9,
589,Jake Roberts,Baylor,Big 12,12,23,231,10,1,19.3,0,0,,0,0,23,231,10,1,
590,Ian Strong*,Rutgers,Big Ten,13,16,230,14.4,2,17.7,0,0,,0,0,16,230,14.4,2,
591,Jordan Smart,North Texas,American,11,19,230,12.1,1,20.9,0,0,,0,0,19,230,12.1,1,
592,Nakia Watson,Washington State,Pac-12,12,24,230,9.6,3,19.2,89,321,3.6,4,26.8,113,551,4.9,7,
593,TreVeyon Henderson*,Ohio State,Big Ten,10,19,229,12.1,0,22.9,156,926,5.9,11,92.6,175,1155,6.6,11,
594,Harrison Wallace III*,Penn State,Big Ten,8,19,228,12,1,28.5,0,0,,0,0,19,228,12,1,
595,Keagan Johnson*,Kansas State,Big 12,11,24,227,9.5,2,20.6,8,26,3.3,0,2.4,32,253,7.9,2,
596,Torrance Burgess Jr.,UTEP,CUSA,11,17,227,13.4,0,20.6,124,620,5,2,56.4,141,847,6,2,
597,Trey Benson*,Florida State,ACC,13,20,227,11.4,1,17.5,156,906,5.8,14,69.7,176,1133,6.4,15,
598,Caleb Burton*,Auburn,SEC,9,16,226,14.1,0,25.1,0,0,,0,0,16,226,14.1,0,
599,Xavier Guillory,Arizona State,Pac-12,9,21,226,10.8,1,25.1,1,0,0,0,0,22,226,10.3,1,
600,Chris Hilton Jr.*,LSU,SEC,11,13,225,17.3,2,20.5,0,0,,0,0,13,225,17.3,2,
601,Antonio Williams*,Clemson,ACC,5,22,224,10.2,2,44.8,0,0,,0,0,22,224,10.2,2,
602,Dont'e Thornton*,Tennessee,SEC,9,13,224,17.2,1,24.9,0,0,,0,0,13,224,17.2,1,
603,Josh Cameron,Baylor,Big 12,12,21,224,10.7,0,18.7,2,1,0.5,0,0.1,23,225,9.8,0,
604,Troy Omeire,Arizona State,Pac-12,9,20,223,11.2,3,24.8,0,0,,0,0,20,223,11.2,3,
605,Hal Presley,Baylor,Big 12,6,17,222,13.1,0,37,2,2,1,0,0.3,19,224,11.8,0,
606,Nyny Davis,Louisiana-Monroe,Sun Belt,12,28,222,7.9,2,18.5,1,14,14,0,1.2,29,236,8.1,2,
607,Omarion Hampton*,North Carolina,ACC,13,29,222,7.7,1,17.1,253,1504,5.9,15,115.7,282,1726,6.1,16,
608,TJ Jones,UAB,American,12,15,222,14.8,2,18.5,4,39,9.8,0,3.3,19,261,13.7,2,
609,Alex Bullock,Nebraska,Big Ten,12,15,221,14.7,1,18.4,0,0,,0,0,15,221,14.7,1,
610,EJ Smoot*,Liberty,CUSA,12,11,221,20.1,2,18.4,0,0,,0,0,11,221,20.1,2,
611,Frank Gore Jr.,Southern Mississippi,Sun Belt,12,27,221,8.2,3,18.4,231,1131,4.9,10,94.3,258,1352,5.2,13,
612,Aaron Bedgood*,Liberty,CUSA,14,21,220,10.5,2,15.7,58,552,9.5,3,39.4,79,772,9.8,5,
613,Abdul-Fatai Ibrahim*,Bowling Green,MAC,13,20,220,11,2,16.9,3,6,2,0,0.5,23,226,9.8,2,
614,Bryce Childress*,New Mexico State,CUSA,12,10,220,22,1,18.3,0,0,,0,0,10,220,22,1,
615,Ron Cook Jr.,Buffalo,MAC,12,29,220,7.6,1,18.3,148,609,4.1,6,50.8,177,829,4.7,7,
616,Bentley Hanshaw*,Liberty,CUSA,13,18,219,12.2,6,16.8,0,0,,0,0,18,219,12.2,6,
617,Joseph Himon II*,Northwestern,Big Ten,13,18,219,12.2,1,16.8,35,136,3.9,0,10.5,53,355,6.7,1,
618,Peny Boone*,Toledo,MAC,13,15,219,14.6,1,16.8,194,1400,7.2,15,107.7,209,1619,7.7,16,
619,Bru McCoy*,Tennessee,SEC,5,17,217,12.8,1,43.4,1,2,2,0,0.4,18,219,12.2,1,
620,Devin Neal*,Kansas,Big 12,13,25,217,8.7,1,16.7,203,1280,6.3,16,98.5,228,1497,6.6,17,
621,Keelan Marion,BYU,Big 12,12,20,216,10.8,0,18,9,40,4.4,3,3.3,29,256,8.8,3,
622,Cade Conley*,Marshall,Sun Belt,7,23,215,9.3,1,30.7,0,0,,0,0,23,215,9.3,1,
623,Kaleb Brown*,Iowa,Big Ten,11,22,215,9.8,1,19.5,9,54,6,0,4.9,31,269,8.7,1,
624,Randy Pittman Jr.*,UCF,Big 12,13,19,215,11.3,1,16.5,0,0,,0,0,19,215,11.3,1,
625,Ahmarian Granger*,Old Dominion,Sun Belt,13,15,213,14.2,1,16.4,2,17,8.5,0,1.3,17,230,13.5,1,
626,Geordon Porter,Connecticut,Ind,12,22,213,9.7,1,17.8,5,40,8,0,3.3,27,253,9.4,1,
627,Rasheen Ali*,Marshall,Sun Belt,12,28,213,7.6,1,17.8,212,1135,5.4,15,94.6,240,1348,5.6,16,
628,Dacari Collins*,North Carolina State,ACC,12,14,212,15.1,2,17.7,0,0,,0,0,14,212,15.1,2,
629,Tyler Foster*,Ohio,MAC,11,20,211,10.6,0,19.2,0,0,,0,0,20,211,10.6,0,
630,LeQuint Allen*,Syracuse,ACC,13,38,210,5.5,1,16.2,245,1064,4.3,9,81.8,283,1274,4.5,10,
631,Javon Antonio,Colorado,Pac-12,10,17,209,12.3,2,20.9,0,0,,0,0,17,209,12.3,2,
632,Malique Dieudonne,Western Michigan,MAC,10,21,209,10,0,20.9,0,0,,0,0,21,209,10,0,
633,Octavian Smith Jr.*,Maryland,Big Ten,13,22,209,9.5,1,16.1,2,-1,-0.5,0,-0.1,24,208,8.7,1,
634,Brad Rozner*,North Carolina State,ACC,12,18,208,11.6,2,17.3,0,0,,0,0,18,208,11.6,2,
635,Broc Lane*,Utah State,MWC,11,21,208,9.9,1,18.9,0,0,,0,0,21,208,9.9,1,
636,Bryce Kennon,Charlotte,American,12,16,208,13,1,17.3,0,0,,0,0,16,208,13,1,
637,Devin Culp*,Washington,Pac-12,15,16,208,13,2,13.9,0,0,,0,0,16,208,13,2,
638,Monroe Young*,California,Pac-12,13,19,208,10.9,1,16,3,8,2.7,0,0.6,22,216,9.8,1,
639,Melquan Stovall,Arizona State,Pac-12,12,18,207,11.5,0,17.3,3,21,7,1,1.8,21,228,10.9,1,
640,Nolan Quinlan,Louisiana-Monroe,Sun Belt,12,17,207,12.2,1,17.3,0,0,,0,0,17,207,12.2,1,
641,Parker Kingston,BYU,Big 12,12,19,207,10.9,1,17.3,6,4,0.7,0,0.3,25,211,8.4,1,
642,Carsen Ryan*,UCLA,Pac-12,12,13,205,15.8,3,17.1,0,0,,0,0,13,205,15.8,3,
643,Larry McCammon III,Florida Atlantic,American,11,25,205,8.2,0,18.6,149,681,4.6,5,61.9,174,886,5.1,5,
644,Reagan Ealy*,Arkansas State,Sun Belt,13,19,205,10.8,1,15.8,0,0,,0,0,19,205,10.8,1,
645,Samario Rudolph,UAB,American,12,25,205,8.2,1,17.1,0,0,,0,0,25,205,8.2,1,
646,Quincy Skinner Jr.,Vanderbilt,SEC,10,20,204,10.2,3,20.4,0,0,,0,0,20,204,10.2,3,
647,Semaj Morgan*,Michigan,Big Ten,15,22,204,9.3,2,13.6,4,67,16.8,2,4.5,26,271,10.4,4,
648,Kordell David*,New Mexico State,CUSA,15,20,203,10.2,1,13.5,0,0,,0,0,20,203,10.2,1,
649,Sione Vaki*,Utah,Pac-12,12,11,203,18.5,3,16.9,42,317,7.5,2,26.4,53,520,9.8,5,
650,Tip Reiman,Illinois,Big Ten,12,19,203,10.7,3,16.9,0,0,,0,0,19,203,10.7,3,
651,Dominic Dutton*,Old Dominion,Sun Belt,13,9,201,22.3,4,15.5,0,0,,0,0,9,201,22.3,4,
652,EJ Horton*,West Virginia,Big 12,11,10,201,20.1,1,18.3,2,8,4,0,0.7,12,209,17.4,1,
653,Kenan Christon,San Diego State,MWC,12,29,201,6.9,1,16.8,96,378,3.9,0,31.5,125,579,4.6,1,
654,Kimani Vidal*,Troy,Sun Belt,14,18,201,11.2,1,14.4,297,1661,5.6,14,118.6,315,1862,5.9,15,
655,Braydon Bennett*,Coastal Carolina,Sun Belt,12,23,200,8.7,0,16.7,91,407,4.5,5,33.9,114,607,5.3,5,
656,Braylen Walker*,Rice,American,12,13,200,15.4,2,16.7,3,30,10,0,2.5,16,230,14.4,2,
657,Star Thomas*,New Mexico State,CUSA,15,22,200,9.1,2,13.3,112,653,5.8,4,43.5,134,853,6.4,6,
658,Dawson Pendergrass,Baylor,Big 12,11,26,199,7.7,2,18.1,79,338,4.3,5,30.7,105,537,5.1,7,
659,George Holani*,Boise State,MWC,8,17,199,11.7,0,24.9,134,748,5.6,7,93.5,151,947,6.3,7,
660,Jaedon Wilson,Arkansas,SEC,12,15,199,13.3,2,16.6,1,4,4,0,0.3,16,203,12.7,2,
661,Mudia Reuben,Stanford,Pac-12,10,15,199,13.3,0,19.9,2,11,5.5,0,1.1,17,210,12.4,0,
662,De'Zhaun Stribling*,Oklahoma State,Big 12,4,14,198,14.1,1,49.5,0,0,,0,0,14,198,14.1,1,
663,Kairee Robinson*,San Jose State,MWC,12,17,198,11.6,2,16.5,170,1194,7,18,99.5,187,1392,7.4,20,
664,Brett Norfleet*,Missouri,SEC,12,18,197,10.9,3,16.4,0,0,,0,0,18,197,10.9,3,
665,Daijun Edwards*,Georgia,SEC,12,20,197,9.9,0,16.4,164,881,5.4,13,73.4,184,1078,5.9,13,
666,Davis Patterson*,Northern Illinois,MAC,11,16,197,12.3,0,17.9,0,0,,0,0,16,197,12.3,0,
667,Major Everhart,Texas Christian,Big 12,12,20,197,9.9,0,16.4,7,26,3.7,0,2.2,27,223,8.3,0,
668,Tyler Morris*,Michigan,Big Ten,15,13,197,15.2,1,13.1,0,0,,0,0,13,197,15.2,1,
669,Austin Stogner*,Oklahoma,Big 12,13,17,196,11.5,1,15.1,0,0,,0,0,17,196,11.5,1,
670,Max Klare,Purdue,Big Ten,5,22,196,8.9,0,39.2,0,0,,0,0,22,196,8.9,0,
671,Michael Pettway*,Jacksonville State,CUSA,13,17,196,11.5,1,15.1,0,0,,0,0,17,196,11.5,1,
672,Patrick Herbert*,Oregon,Pac-12,14,15,196,13.1,3,14,0,0,,0,0,15,196,13.1,3,
673,Adam Jones*,Arkansas State,Sun Belt,11,11,195,17.7,1,17.7,0,0,,0,0,11,195,17.7,1,
674,Nyck Harbor,South Carolina,SEC,12,12,195,16.3,1,16.3,2,10,5,0,0.8,14,205,14.6,1,
675,Terrell Timmons*,North Carolina State,ACC,12,11,195,17.7,0,16.3,0,0,,0,0,11,195,17.7,0,
676,Trevor Wilson*,Kansas,Big 12,12,11,195,17.7,2,16.3,0,0,,0,0,11,195,17.7,2,
677,Tyrell Henry,Michigan State,Big Ten,12,24,195,8.1,3,16.3,0,0,,0,0,24,195,8.1,3,
678,Chas Nimrod*,Tennessee,SEC,13,19,194,10.2,1,14.9,0,0,,0,0,19,194,10.2,1,
679,Deuce Jones,New Mexico,MWC,8,8,194,24.3,1,24.3,0,0,,0,0,8,194,24.3,1,
680,Jonah Panoke,Hawaii,MWC,8,20,194,9.7,1,24.3,0,0,,0,0,20,194,9.7,1,
681,Josh Williams*,LSU,SEC,13,14,194,13.9,1,14.9,55,284,5.2,5,21.8,69,478,6.9,6,
682,K.D. Hutchinson*,Western Kentucky,CUSA,13,20,194,9.7,2,14.9,3,22,7.3,1,1.7,23,216,9.4,3,
683,Addison Ostrenga*,Iowa,Big Ten,12,31,192,6.2,2,16,0,0,,0,0,31,192,6.2,2,
684,Bryce Farrell,Stanford,Pac-12,12,22,192,8.7,1,16,21,62,3,3,5.2,43,254,5.9,4,
685,Gunnar Helm*,Texas,Big 12,14,14,192,13.7,2,13.7,0,0,,0,0,14,192,13.7,2,
686,Cody Schrader*,Missouri,SEC,13,22,191,8.7,0,14.7,276,1627,5.9,14,125.2,298,1818,6.1,14,H-8AA
687,Jacob Warren*,Tennessee,SEC,13,16,191,11.9,4,14.7,0,0,,0,0,16,191,11.9,4,
688,Tyrin Smith,UTEP,CUSA,4,19,191,10.1,1,47.8,0,0,,0,0,19,191,10.1,1,
689,Dallas Payne,UAB,American,12,18,190,10.6,0,15.8,0,0,,0,0,18,190,10.6,0,
690,Dillon Johnson*,Washington,Pac-12,14,24,190,7.9,0,13.6,233,1195,5.1,16,85.4,257,1385,5.4,16,
691,Trent Pennix*,North Carolina State,ACC,12,15,190,12.7,3,15.8,2,67,33.5,1,5.6,17,257,15.1,4,
692,Charles Robertson*,Louisiana,Sun Belt,12,17,189,11.1,0,15.8,0,0,,0,0,17,189,11.1,0,
