Rk,Player,Team,Conf,G,Receiving_Rec,Receiving_Yds,Receiving_Yards_Per_Rec,Receiving_TD,Receiving_Yards_Per_Game,Rushing_Att,Rushing_Yds,Rushing_Yards_Per_Att,Rushing_TD,Rushing_Yards_Per_Game,Scrimmage_Plays,Scrimmage_Yds,Scrimmage_Yards_Per_Play,Scrimmage_TD,Awards
761,Jacob Bostick*,San Diego State,MWC,6,11,157,14.3,3,26.2,0,0,,0,0,11,157,14.3,3,
762,Keaton Kubecka,Kansas,Big 12,12,17,157,9.2,1,13.1,0,0,,0,0,17,157,9.2,1,
763,Nate Kurisky*,Louisville,ACC,11,20,157,7.9,2,14.3,0,0,,0,0,20,157,7.9,2,
764,Bryson Canty,Kansas,Big 12,12,11,156,14.2,1,13,0,0,,0,0,11,156,14.2,1,
765,Diore Hubbard,West Virginia,Big 12,8,16,156,9.8,0,19.5,96,335,3.5,4,41.9,112,491,4.4,4,
766,Javon Brown*,Toledo,MAC,13,8,156,19.5,1,12,0,0,,0,0,8,156,19.5,1,
767,Isaiah Mozee*,Nebraska,Big Ten,13,14,155,11.1,0,11.9,26,115,4.4,0,8.8,40,270,6.8,0,
768,Marques Singleton Jr.*,Louisiana Tech,CUSA,10,23,155,6.7,1,15.5,0,0,,0,0,23,155,6.7,1,
769,Mavin Anderson*,Texas State,Sun Belt,12,9,155,17.2,1,12.9,0,0,,0,0,9,155,17.2,1,
770,Perry Thompson,Auburn,SEC,12,17,154,9.1,0,12.8,0,0,,0,0,17,154,9.1,0,
771,JeyQuan Smith*,South Florida,American,13,11,151,13.7,0,11.6,0,0,,0,0,11,151,13.7,0,
772,Julian Nixon,Louisiana-Monroe,Sun Belt,12,15,151,10.1,1,12.6,3,1,0.3,1,0.1,18,152,8.4,2,
773,Kaden Wetjen*,Iowa,Big Ten,13,20,151,7.6,1,11.6,15,79,5.3,2,6.1,35,230,6.6,3,AA
774,Dean Patterson*,Georgia Tech,ACC,13,8,150,18.8,2,11.5,0,0,,0,0,8,150,18.8,2,
775,Ja'Kyrian Turner*,Pitt,ACC,12,25,150,6,0,12.5,140,745,5.3,7,62.1,165,895,5.4,7,
776,Javarius Green,North Carolina,ACC,11,13,150,11.5,0,13.6,0,0,,0,0,13,150,11.5,0,
777,Jayden Ballard,Wisconsin,Big Ten,12,7,150,21.4,2,12.5,0,0,,0,0,7,150,21.4,2,
778,Josh Sapp*,Clemson,ACC,13,11,150,13.6,0,11.5,0,0,,0,0,11,150,13.6,0,
779,Kaleb Edwards,Alabama,SEC,15,11,150,13.6,1,10,0,0,,0,0,11,150,13.6,1,
780,Brian Rowe Jr.,South Carolina,SEC,11,19,149,7.8,1,13.5,3,8,2.7,0,0.7,22,157,7.1,1,
781,Dylan Riley*,Boise State,MWC,14,15,149,9.9,2,10.6,195,1125,5.8,10,80.4,210,1274,6.1,12,
782,Major Everhart*,Texas Christian,Big 12,10,14,149,10.6,0,14.9,5,7,1.4,0,0.7,19,156,8.2,0,
783,Noah White*,Utah State,MWC,12,8,149,18.6,0,12.4,25,93,3.7,0,7.8,33,242,7.3,0,
784,Zach Atkins,Colorado,Big 12,12,20,149,7.5,0,12.4,0,0,,1,0,20,149,7.5,1,
785,Channing Goodwin*,Michigan,Big Ten,13,12,148,12.3,0,11.4,0,0,,0,0,12,148,12.3,0,
786,Jaden Richardson*,USC,Big Ten,13,12,148,12.3,1,11.4,0,0,,0,0,12,148,12.3,1,
787,Sebastian Brown,Kent State,MAC,12,12,148,12.3,1,12.3,0,0,,0,0,12,148,12.3,1,
788,Conner Cravaack,Akron,MAC,12,18,147,8.2,2,12.3,0,0,,0,0,18,147,8.2,2,
789,Cortez Mills Jr.*,Nebraska,Big Ten,13,9,147,16.3,1,11.3,0,0,,0,0,9,147,16.3,1,
790,Ousmane Kromah,Florida State,ACC,12,9,147,16.3,1,12.3,72,408,5.7,0,34,81,555,6.9,1,
791,Victor Rosa*,Connecticut,Ind,13,15,147,9.8,1,11.3,30,155,5.2,2,11.9,45,302,6.7,3,
792,Tre Wisner*,Texas,SEC,9,22,146,6.6,1,16.2,131,597,4.6,3,66.3,153,743,4.9,4,
793,Brock Townsend*,Central Michigan,MAC,13,13,145,11.2,4,11.2,82,418,5.1,4,32.2,95,563,5.9,8,
794,Gary Givens III,Northern Illinois,MAC,12,12,145,12.1,1,12.1,0,0,,0,0,12,145,12.1,1,
795,Nick Elksnis*,Nevada-Las Vegas,MWC,14,12,145,12.1,2,10.4,0,0,,0,0,12,145,12.1,2,
796,Cole Turner*,Clemson,ACC,12,16,144,9,0,12,1,-2,-2,0,-0.2,17,142,8.4,0,
797,Eddie Freauff,Oregon State,Ind,12,12,144,12,1,12,0,0,,0,0,12,144,12,1,
798,Jake Johnson,North Carolina,ACC,12,16,144,9,1,12,0,0,,0,0,16,144,9,1,
799,Jake McConnachie,Massachusetts,MAC,11,16,144,9,0,13.1,0,0,,0,0,16,144,9,0,
800,D.C. Temple*,Central Michigan,MAC,13,17,143,8.4,2,11,0,0,,0,0,17,143,8.4,2,
801,Deuce Spann*,Pitt,ACC,13,13,142,10.9,1,10.9,3,9,3,1,0.7,16,151,9.4,2,
802,Kanen Hamlett*,Appalachian State,Sun Belt,13,13,142,10.9,2,10.9,0,0,,0,0,13,142,10.9,2,
803,Alvon Isaac*,South Florida,American,13,14,141,10.1,0,10.8,73,350,4.8,0,26.9,87,491,5.6,0,
804,Braylon Isom*,Miami (OH),MAC,12,10,141,14.1,3,11.8,0,0,,0,0,10,141,14.1,3,
805,Cameron Miller,Kentucky,SEC,8,13,141,10.8,0,17.6,0,0,,0,0,13,141,10.8,0,
806,Jamal Roberts*,Missouri,SEC,13,18,141,7.8,1,10.8,124,753,6.1,6,57.9,142,894,6.3,7,
807,Kaderris Roberts,Bowling Green,MAC,12,22,141,6.4,1,11.8,48,215,4.5,0,17.9,70,356,5.1,1,
808,Koby Gross,Ball State,MAC,11,10,141,14.1,1,12.8,0,0,,0,0,10,141,14.1,1,
809,Demond Claiborne*,Wake Forest,ACC,12,28,140,5,0,11.7,179,907,5.1,10,75.6,207,1047,5.1,10,
810,Jaedn Skeete,Boston College,ACC,4,13,140,10.8,3,35,0,0,,0,0,13,140,10.8,3,
811,Mark Fletcher Jr.*,Miami (FL),ACC,14,17,140,8.2,2,10,216,1192,5.5,12,85.1,233,1332,5.7,14,
812,Cameron Pettaway,Bowling Green,MAC,9,8,139,17.4,2,15.4,72,365,5.1,0,40.6,80,504,6.3,2,
813,Elijah Tau-Tolliver,Michigan State,Big Ten,12,18,139,7.7,0,11.6,72,428,5.9,2,35.7,90,567,6.3,2,
814,Jackson Holman,Wyoming,MWC,11,13,139,10.7,0,12.6,0,0,,0,0,13,139,10.7,0,
815,Logan Kyle,James Madison,Sun Belt,14,12,139,11.6,1,9.9,0,0,,0,0,12,139,11.6,1,
816,Michael Allen,Marshall,Sun Belt,8,12,139,11.6,1,17.4,77,385,5,4,48.1,89,524,5.9,5,
817,Adam Mohammed*,Washington,Big Ten,13,17,138,8.1,0,10.6,106,523,4.9,5,40.2,123,661,5.4,5,
818,CharMar Brown*,Miami (FL),ACC,15,20,138,6.9,2,9.2,122,474,3.9,7,31.6,142,612,4.3,9,
819,Hudson Habermehl,UCLA,Big Ten,12,20,138,6.9,0,11.5,0,0,,0,0,20,138,6.9,0,
820,Maxwell Woods*,Washington State,Ind,12,18,138,7.7,0,11.5,36,225,6.3,0,18.8,54,363,6.7,0,
821,Antonio Harris,Purdue,Big Ten,12,17,137,8.1,0,11.4,69,305,4.4,2,25.4,86,442,5.1,2,
822,Dierre Hill Jr*,Oregon,Big Ten,15,16,137,8.6,1,9.1,75,656,8.7,5,43.7,91,793,8.7,6,
823,Kylan Fox,UCF,Big 12,12,16,137,8.6,1,11.4,0,0,,0,0,16,137,8.6,1,
824,Tristen Brown*,Vanderbilt,SEC,13,10,137,13.7,0,10.5,1,2,2,0,0.2,11,139,12.6,0,
825,Drew Biber*,Minnesota,Big Ten,13,18,136,7.6,0,10.5,0,0,,0,0,18,136,7.6,0,
826,Jordan Dingle,South Carolina,SEC,12,10,136,13.6,0,11.3,0,0,,0,0,10,136,13.6,0,
827,Sean Patrick,Akron,MAC,10,11,136,12.4,0,13.6,69,274,4,1,27.4,80,410,5.1,1,
828,Simeon Evans*,North Texas,American,14,16,136,8.5,0,9.7,0,0,,0,0,16,136,8.5,0,
829,DeSean Bishop*,Tennessee,SEC,13,15,135,9,0,10.4,182,1076,5.9,16,82.8,197,1211,6.1,16,
830,Sam Olson*,Arizona,Big 12,13,17,135,7.9,2,10.4,0,0,,0,0,17,135,7.9,2,
831,Caden Knighten,Baylor,Big 12,12,11,134,12.2,1,11.2,104,469,4.5,1,39.1,115,603,5.2,2,
832,Carson Hansen,Iowa State,Big 12,11,19,134,7.1,0,12.2,188,952,5.1,6,86.5,207,1086,5.2,6,
833,Cyncir Bowers,West Virginia,Big 12,10,8,134,16.8,1,13.4,63,249,4,2,24.9,71,383,5.4,3,
834,Dale Martin*,Louisiana,Sun Belt,13,6,134,22.3,2,10.3,0,0,,0,0,6,134,22.3,2,
835,Josh Beetham*,Georgia Tech,ACC,13,6,134,22.3,2,10.3,0,0,,0,0,6,134,22.3,2,
836,Luke Hutchison*,Navy,American,9,5,134,26.8,3,14.9,1,2,2,1,0.2,6,136,22.7,4,
837,Miles Burris,Charlotte,American,12,14,134,9.6,0,11.2,0,0,,0,0,14,134,9.6,0,
838,Rickey Taylor Jr.,Northern Illinois,MAC,5,9,134,14.9,1,26.8,0,0,,0,0,9,134,14.9,1,
839,Elijah Green,Sam Houston,CUSA,8,15,133,8.9,1,16.6,58,391,6.7,2,48.9,73,524,7.2,3,
840,Jaylin Carter*,Southern Mississippi,Sun Belt,9,20,133,6.7,0,14.8,38,166,4.4,2,18.4,58,299,5.2,2,
841,Kamron Beachem*,Fresno State,MWC,13,7,133,19,0,10.2,0,0,,0,0,7,133,19,0,
842,Koby Howard*,Penn State,Big Ten,9,7,133,19,0,14.8,0,0,,0,0,7,133,19,0,
843,Makhilyn Young*,Vanderbilt,SEC,13,14,133,9.5,0,10.2,46,414,9,6,31.8,60,547,9.1,6,
844,Reece Adkins,Massachusetts,MAC,8,9,133,14.8,1,16.6,0,0,,0,0,9,133,14.8,1,
845,Samari Howard*,Army,American,13,11,133,12.1,1,10.2,13,41,3.2,0,3.2,24,174,7.3,1,
846,Camden Overton-Howard,Georgia State,Sun Belt,6,15,132,8.8,2,22,0,0,,0,0,15,132,8.8,2,
847,Davion Gause,North Carolina,ACC,12,16,132,8.3,2,11,61,259,4.2,3,21.6,77,391,5.1,5,
848,Fred Farrier II,Kentucky,SEC,11,11,132,12,1,12,0,0,,0,0,11,132,12,1,
849,Jamel Hardy*,UTSA,American,9,13,132,10.2,1,14.7,0,0,,0,0,13,132,10.2,1,
850,Jayden Scott*,North Carolina State,ACC,13,15,132,8.8,0,10.2,106,581,5.5,4,44.7,121,713,5.9,4,
851,Qua'Vez Humphreys,Sam Houston,CUSA,12,12,132,11,1,11,0,0,,0,0,12,132,11,1,
852,Quinn Clark*,Nebraska,Big Ten,13,5,132,26.4,1,10.2,0,0,,0,0,5,132,26.4,1,
853,Will Henderson III*,UTSA,American,13,19,132,6.9,2,10.2,125,866,6.9,6,66.6,144,998,6.9,8,
854,Dijon Stanley,New Mexico State,CUSA,11,24,131,5.5,0,11.9,75,308,4.1,2,28,99,439,4.4,2,
855,Matthew Coleman,San Jose State,MWC,10,20,131,6.6,1,13.1,0,0,,0,0,20,131,6.6,1,
856,Taylor Bradshaw*,Georgia Southern,Sun Belt,13,16,131,8.2,1,10.1,1,8,8,0,0.6,17,139,8.2,1,
857,Dominic Richardson,Tulsa,American,12,20,130,6.5,0,10.8,212,1065,5,5,88.8,232,1195,5.2,5,
858,Rueben Owens,Texas A&M,SEC,12,13,130,10,0,10.8,119,639,5.4,5,53.3,132,769,5.8,5,
859,Tobias Merriweather*,Utah,Big 12,7,8,130,16.3,0,18.6,0,0,,0,0,8,130,16.3,0,
860,Chance Morrow,Buffalo,MAC,7,8,129,16.1,2,18.4,0,0,,0,0,8,129,16.1,2,
861,Dakota Twitty*,Virginia,ACC,6,11,129,11.7,0,21.5,0,0,,0,0,11,129,11.7,0,
862,Leo Blackburn,Georgia State,Sun Belt,7,14,129,9.2,2,18.4,0,0,,0,0,14,129,9.2,2,
863,Mikey Welsh*,San Diego State,MWC,12,12,129,10.8,0,10.8,2,4,2,0,0.3,14,133,9.5,0,
864,Xayvion Turner-Bradshaw,Marshall,Sun Belt,12,9,129,14.3,0,10.8,3,-15,-5,0,-1.3,12,114,9.5,0,
865,Zion Taylor*,Georgia Tech,ACC,13,11,129,11.7,1,9.9,0,0,,0,0,11,129,11.7,1,
866,Cody Howard*,Navy,American,5,4,128,32,1,25.6,0,0,,0,0,4,128,32,1,
867,Miller McCrumby,South Alabama,Sun Belt,12,15,128,8.5,0,10.7,0,0,,0,0,15,128,8.5,0,
868,Tyson Mobley,Liberty,CUSA,10,7,128,18.3,0,12.8,0,0,,0,0,7,128,18.3,0,
869,Gus McGee,Charlotte,American,12,14,127,9.1,1,10.6,0,0,,0,0,14,127,9.1,1,
870,C'Quan Jnopierre*,Florida International,CUSA,10,5,126,25.2,0,12.6,4,19,4.8,0,1.9,9,145,16.1,0,
871,Eli Sanders*,USC,Big Ten,6,8,126,15.8,1,21,47,264,5.6,2,44,55,390,7.1,3,
872,Harvey Broussard*,Houston,Big 12,13,9,126,14,1,9.7,0,0,,0,0,9,126,14,1,
873,Olsen Patt-Henry*,Clemson,ACC,11,16,126,7.9,0,11.5,0,0,,0,0,16,126,7.9,0,
874,Seth McGowan,Kentucky,SEC,11,19,126,6.6,0,11.5,165,725,4.4,12,65.9,184,851,4.6,12,
875,Alex Tecza*,Navy,American,13,13,125,9.6,1,9.6,158,902,5.7,10,69.4,171,1027,6,11,
876,Devin Spencer*,Arkansas State,Sun Belt,13,25,125,5,0,9.6,108,559,5.2,3,43,133,684,5.1,3,
877,Eric Nelson*,Florida International,CUSA,12,8,125,15.6,1,10.4,0,0,,0,0,8,125,15.6,1,
878,Greg Burrell*,Texas State,Sun Belt,13,13,125,9.6,0,9.6,100,671,6.7,3,51.6,113,796,7,3,
879,Kirby Vorhees*,Washington State,Ind,12,19,125,6.6,0,10.4,138,576,4.2,5,48,157,701,4.5,5,
880,Michael Brescia*,Western Michigan,MAC,14,13,125,9.6,2,8.9,3,-3,-1,1,-0.2,16,122,7.6,3,
881,Chris Brooks,Wisconsin,Big Ten,12,11,124,11.3,0,10.3,0,0,,0,0,11,124,11.3,0,
882,Donell Gee Jr.,Tulsa,American,6,5,124,24.8,0,20.7,1,7,7,0,1.2,6,131,21.8,0,
883,Garrett Mmahat,Tulane,American,6,10,124,12.4,0,20.7,0,0,,0,0,10,124,12.4,0,
884,Jacob Emmers,Tulsa,American,12,13,124,9.5,0,10.3,1,0,0,0,0,14,124,8.9,0,
885,Anthony Hankerson,Oregon State,Ind,12,22,123,5.6,0,10.3,247,1086,4.4,9,90.5,269,1209,4.5,9,
886,Eli Green,Iowa State,Big 12,12,11,123,11.2,0,10.3,0,0,,0,0,11,123,11.2,0,
887,KK Smith,Notre Dame,Ind,10,8,123,15.4,2,12.3,0,0,,0,0,8,123,15.4,2,
888,Chris Hilton Jr.*,LSU,SEC,13,10,122,12.2,0,9.4,0,0,,0,0,10,122,12.2,0,
889,Kamrean Johnson*,Wake Forest,ACC,13,11,122,11.1,1,9.4,0,0,,0,0,11,122,11.1,1,
890,Quinton Brown*,Boise State,MWC,14,6,122,20.3,2,8.7,4,25,6.3,0,1.8,10,147,14.7,2,
891,Treyshun Hurry*,Louisville,ACC,13,15,122,8.1,1,9.4,0,0,,0,0,15,122,8.1,1,
892,Gavin Sawchuk,Florida State,ACC,12,13,121,9.3,1,10.1,109,486,4.5,8,40.5,122,607,5,9,
893,Kenny Tracy*,Miami (OH),MAC,5,11,121,11,2,24.2,49,272,5.6,1,54.4,60,393,6.6,3,
894,Landon Wright*,Washington State,Ind,11,7,121,17.3,2,11,0,0,,0,0,7,121,17.3,2,
895,Chase Tyler*,Duke,ACC,13,4,120,30,0,9.2,0,0,,0,0,4,120,30,0,
896,Koy Moore*,Nevada-Las Vegas,MWC,12,12,120,10,0,10,1,0,0,0,0,13,120,9.2,0,
897,Zach Courtney*,Coastal Carolina,Sun Belt,9,9,120,13.3,0,13.3,0,0,,0,0,9,120,13.3,0,
898,Ben Black,Rutgers,Big Ten,12,8,119,14.9,1,9.9,0,0,,0,0,8,119,14.9,1,
899,Cameron Davis*,Minnesota,Big Ten,13,18,119,6.6,0,9.2,35,111,3.2,2,8.5,53,230,4.3,2,
900,Dom Dorwart*,Ohio,MAC,13,11,119,10.8,0,9.2,0,0,,0,0,11,119,10.8,0,
901,Ismail Mahdi*,Arizona,Big 12,13,17,119,7,1,9.2,134,859,6.4,4,66.1,151,978,6.5,5,
902,Joe Jackson,Kansas State,Big 12,12,22,119,5.4,1,9.9,169,911,5.4,8,75.9,191,1030,5.4,9,
903,Malachi Hosley*,Georgia Tech,ACC,13,14,119,8.5,0,9.2,98,697,7.1,7,53.6,112,816,7.3,7,
904,Micah Ford,Stanford,ACC,9,11,119,10.8,0,13.2,145,643,4.4,4,71.4,156,762,4.9,4,
905,Rodney Bullard,Michigan State,Big Ten,12,5,119,23.8,1,9.9,2,6,3,1,0.5,7,125,17.9,2,
906,Tony Livingston,Florida,SEC,10,11,119,10.8,2,11.9,0,0,,0,0,11,119,10.8,2,
907,Vaughn Blue,Liberty,CUSA,10,8,119,14.9,1,11.9,47,234,5,2,23.4,55,353,6.4,3,
908,Joseph Himon II*,Northwestern,Big Ten,11,21,118,5.6,0,10.7,99,486,4.9,1,44.2,120,604,5,1,
909,Keyjuan Brown*,Louisville,ACC,10,12,118,9.8,0,11.8,96,704,7.3,6,70.4,108,822,7.6,6,
910,Rahsul Faison,South Carolina,SEC,12,19,118,6.2,0,9.8,96,470,4.9,3,39.2,115,588,5.1,3,
911,Shomari Lawrence*,Missouri State,CUSA,13,19,118,6.2,0,9.1,199,1021,5.1,7,78.5,218,1139,5.2,7,
912,Tyler Moore,Iowa State,Big 12,12,7,118,16.9,0,9.8,0,0,,0,0,7,118,16.9,0,
913,Brendan Jenkins,South Alabama,Sun Belt,9,9,117,13,1,13,0,0,,0,0,9,117,13,1,
914,Casey Cain,Liberty,CUSA,12,10,117,11.7,0,9.8,0,0,,0,0,10,117,11.7,0,
915,Elyiss Williams,Georgia,SEC,13,7,117,16.7,1,9,0,0,,0,0,7,117,16.7,1,
916,Javian Hester,Kentucky,SEC,11,8,117,14.6,4,10.6,0,0,,0,0,8,117,14.6,4,
917,Justin Smith-Brown,West Virginia,Big 12,12,7,117,16.7,0,9.8,1,-10,-10,0,-0.8,8,107,13.4,0,
918,Kameron Anthony,Ball State,MAC,12,7,117,16.7,2,9.8,0,0,,0,0,7,117,16.7,2,
919,Brian Shane*,Miami (OH),MAC,14,13,116,8.9,2,8.3,0,0,,0,0,13,116,8.9,2,
920,Nate Frazier,Georgia,SEC,14,16,116,7.3,1,8.3,173,947,5.5,6,67.6,189,1063,5.6,7,
921,Star Thomas*,Tennessee,SEC,13,11,116,10.5,2,8.9,104,596,5.7,7,45.8,115,712,6.2,9,
922,Antonio Ferguson,UAB,American,9,10,115,11.5,0,12.8,0,0,,0,0,10,115,11.5,0,
923,Braylin Presley,Tulsa,American,12,18,115,6.4,1,9.6,32,215,6.7,1,17.9,50,330,6.6,2,
924,Chris Lawson*,Washington,Big Ten,8,10,115,11.5,0,14.4,0,0,,0,0,10,115,11.5,0,
925,Christian Leary*,Western Michigan,MAC,14,15,115,7.7,0,8.2,10,46,4.6,0,3.3,25,161,6.4,0,
926,Jevon Jackson,UAB,American,12,19,115,6.1,1,9.6,167,900,5.4,5,75,186,1015,5.5,6,
927,Jonathan Brady*,Indiana,Big Ten,16,14,115,8.2,3,7.2,0,0,,0,0,14,115,8.2,3,
928,Jayon Farrar*,Fresno State,MWC,9,12,114,9.5,0,12.7,1,-1,-1,0,-0.1,13,113,8.7,0,
929,Quincy Craig*,Arizona,Big 12,12,14,114,8.1,1,9.5,65,364,5.6,2,30.3,79,478,6.1,3,
930,Robert Henry*,UTSA,American,11,18,114,6.3,2,10.4,151,1045,6.9,9,95,169,1159,6.9,11,
931,Tanner Arkin*,Illinois,Big Ten,13,13,114,8.8,2,8.8,0,0,,0,0,13,114,8.8,2,
932,Micah Woods,South Alabama,Sun Belt,11,11,113,10.3,1,10.3,1,0,0,0,0,12,113,9.4,1,
933,Sam Scott,Wyoming,MWC,12,11,113,10.3,1,9.4,89,408,4.6,2,34,100,521,5.2,3,
934,Tavierre Dunlap,Eastern Michigan,MAC,11,20,113,5.7,0,10.3,106,428,4,5,38.9,126,541,4.3,5,
935,Ty Robinson,Ball State,MAC,10,11,113,10.3,0,11.3,0,0,,0,0,11,113,10.3,0,
936,Tyree Kelly,Massachusetts,MAC,9,13,113,8.7,0,12.6,0,0,,0,0,13,113,8.7,0,
937,VJ Wilkins,Boston College,ACC,9,4,113,28.3,0,12.6,0,0,,0,0,4,113,28.3,0,
938,Eric Richardson,Wyoming,MWC,12,10,112,11.2,1,9.3,2,-3,-1.5,0,-0.3,12,109,9.1,1,
939,Ja'Ricous Hairston,Virginia Tech,ACC,12,12,112,9.3,3,9.3,0,0,,0,0,12,112,9.3,3,
940,Micah Hudson,Texas Tech,Big 12,14,8,112,14,2,8,0,0,,0,0,8,112,14,2,
941,Zhaiel Smith*,New Mexico,MWC,12,8,112,14,0,9.3,1,-2,-2,0,-0.2,9,110,12.2,0,
942,Anderson Castle*,Duke,ACC,14,17,111,6.5,0,7.9,115,488,4.2,12,34.9,132,599,4.5,12,
943,King Miller*,USC,Big Ten,13,16,111,6.9,0,8.5,156,972,6.2,8,74.8,172,1083,6.3,8,
944,Brennan Ridley,Bowling Green,MAC,11,4,110,27.5,1,10,0,0,,0,0,4,110,27.5,1,
945,Demarius Robinson*,Arizona State,Big 12,10,10,110,11,0,11,23,70,3,0,7,33,180,5.5,0,
946,Emanuel Ross,Syracuse,ACC,6,10,110,11,1,18.3,0,0,,0,0,10,110,11,1,
947,Leon Neal Jr.*,Washington State,Ind,13,13,110,8.5,1,8.5,0,0,,0,0,13,110,8.5,1,
948,Benji Blackburn,Stanford,ACC,12,9,109,12.1,1,9.1,0,0,,0,0,9,109,12.1,1,
949,Cameron Montiero,Akron,MAC,12,8,109,13.6,0,9.1,0,0,,0,0,8,109,13.6,0,
950,Eli Aragon*,Coastal Carolina,Sun Belt,10,10,109,10.9,0,10.9,0,0,,0,0,10,109,10.9,0,
951,Jamarion Miller,Alabama,SEC,11,19,109,5.7,0,9.9,130,504,3.9,3,45.8,149,613,4.1,3,
952,Jonathan Echols*,South Florida,American,10,9,109,12.1,3,10.9,0,0,,0,0,9,109,12.1,3,
953,Jordan Washington*,Texas,SEC,12,7,109,15.6,1,9.1,0,0,,0,0,7,109,15.6,1,
954,Kris Hughes*,Louisville,ACC,11,8,109,13.6,1,9.9,0,0,,0,0,8,109,13.6,1,
955,Sutton Smith*,Memphis,American,12,20,109,5.5,0,9.1,102,669,6.6,7,55.8,122,778,6.4,7,
956,Tre Roberson,Air Force,MWC,5,5,109,21.8,0,21.8,0,0,,0,0,5,109,21.8,0,
957,Ashton Hollins*,Illinois,Big Ten,13,4,108,27,1,8.3,0,0,,0,0,4,108,27,1,
958,Brock Chappell*,Louisiana,Sun Belt,13,12,108,9,1,8.3,0,0,,0,0,12,108,9,1,
959,Byron Cardwell*,San Diego State,MWC,13,5,108,21.6,1,8.3,48,267,5.6,1,20.5,53,375,7.1,2,
960,Chris Parker*,Connecticut,Ind,13,5,108,21.6,0,8.3,0,0,,0,0,5,108,21.6,0,
961,Da'Realyst Clark,Kent State,MAC,12,3,108,36,1,9,4,-1,-0.3,0,-0.1,7,107,15.3,1,
962,Kaden Shields-Dutton,Florida Atlantic,American,12,17,108,6.4,1,9,84,460,5.5,6,38.3,101,568,5.6,7,
963,Bryson Donelson*,Fresno State,MWC,13,17,107,6.3,0,8.2,140,600,4.3,5,46.2,157,707,4.5,5,
964,Devon Tauaefa*,Hawaii,MWC,12,14,107,7.6,0,8.9,0,0,,0,0,14,107,7.6,0,
965,Evan Pryor*,Cincinnati,Big 12,10,10,107,10.7,1,10.7,76,522,6.9,3,52.2,86,629,7.3,4,
966,Jeffery Pittman*,Southern Mississippi,Sun Belt,11,24,107,4.5,0,9.7,156,705,4.5,8,64.1,180,812,4.5,8,
967,Qua Ashley,Ball State,MAC,10,21,107,5.1,2,10.7,118,547,4.6,4,54.7,139,654,4.7,6,
968,Davis Bryson*,Kennesaw State,CUSA,13,9,106,11.8,0,8.2,3,-7,-2.3,0,-0.5,12,99,8.3,0,
969,Dekalon Taylor,Colorado,Big 12,4,10,106,10.6,2,26.5,19,83,4.4,0,20.8,29,189,6.5,2,
970,Horatio Fields,Auburn,SEC,4,12,106,8.8,1,26.5,0,0,,0,0,12,106,8.8,1,
971,Nic Anderson*,LSU,SEC,10,12,106,8.8,2,10.6,0,0,,0,0,12,106,8.8,2,
972,Xavier Robinson,Oklahoma,SEC,12,15,106,7.1,1,8.8,83,421,5.1,4,35.1,98,527,5.4,5,
973,Zylan Perry*,Louisiana,Sun Belt,12,16,106,6.6,0,8.8,138,689,5,8,57.4,154,795,5.2,8,
974,Blake Smith*,Texas State,Sun Belt,9,10,105,10.5,0,11.7,0,0,,0,0,10,105,10.5,0,
975,Daylyn Upshaw*,Miami (FL),ACC,7,7,105,15,0,15,0,0,,0,0,7,105,15,0,
976,Fluff Bothwell*,Mississippi State,SEC,11,14,105,7.5,0,9.5,142,677,4.8,6,61.5,156,782,5,6,
977,Jevyon Ducker,Temple,American,12,23,105,4.6,2,8.8,157,809,5.2,7,67.4,180,914,5.1,9,
978,Tyson Thompson*,Rice,American,12,8,105,13.1,2,8.8,6,27,4.5,0,2.3,14,132,9.4,2,
979,Kenyon Massey,Massachusetts,MAC,9,17,104,6.1,0,11.6,0,0,,0,0,17,104,6.1,0,
980,Ashten Emory,UTEP,CUSA,12,16,103,6.4,2,8.6,119,569,4.8,4,47.4,135,672,5,6,
981,Jaylan Brown,UTEP,CUSA,9,10,103,10.3,0,11.4,0,0,,0,0,10,103,10.3,0,
982,Jaylan Hornsby,Syracuse,ACC,11,8,103,12.9,1,9.4,0,0,,0,0,8,103,12.9,1,
983,Jayvan Boggs,Florida State,ACC,8,9,103,11.4,1,12.9,0,0,,0,0,9,103,11.4,1,
984,TJ Pride,New Mexico State,CUSA,12,8,103,12.9,1,8.6,0,0,,0,0,8,103,12.9,1,
985,Colin Weber,Rutgers,Big Ten,12,17,102,6,0,8.5,0,0,,0,0,17,102,6,0,
986,Jared Brown,South Carolina,SEC,9,6,102,17,0,11.3,3,33,11,0,3.7,9,135,15,0,
987,Malique Dieudonne*,Western Michigan,MAC,14,7,102,14.6,0,7.3,0,0,,0,0,7,102,14.6,0,
988,Mekhi Nelson*,Nebraska,Big Ten,12,8,102,12.8,0,8.5,27,147,5.4,2,12.3,35,249,7.1,2,
989,Trey Miller*,Louisiana,Sun Belt,13,13,102,7.8,0,7.8,0,0,,0,0,13,102,7.8,0,
990,Bryce Anderson*,Memphis,American,13,12,101,8.4,0,7.8,0,0,,0,0,12,101,8.4,0,
991,Darien Williams,Syracuse,ACC,8,8,101,12.6,1,12.6,1,-5,-5,0,-0.6,9,96,10.7,1,
992,Jackson Verdugo*,Florida International,CUSA,13,10,101,10.1,1,7.8,0,0,,0,0,10,101,10.1,1,
993,Jer'Michael Carter,Oklahoma,SEC,13,9,101,11.2,0,7.8,0,0,,0,0,9,101,11.2,0,
